Followers,Following,Bytes of Code,Seconds Since Creation,Stars
42.0,31.0,306.0,97239570.66434789,1.0
18.0,21.0,136.0,97449119.66434789,1.0
30.0,8.0,18.0,97634607.66434789,1.0
0.0,2.0,180.0,97605467.66434789,1.0
3.0,8.0,2495.0,97266576.66434789,1.0
14.0,10.0,156.0,100438989.66434789,1.0
1.0,0.0,636.0,100366519.66434789,1.0
9.0,11.0,31912.0,100460051.66434789,1.0
0.0,0.0,1259.0,100320939.66434789,1.0
29.0,24.0,144.0,100157663.66434789,1.0
11.0,10.0,184.0,99971078.66434789,1.0
6.0,4.0,325.0,99969525.66434789,1.0
0.0,0.0,186.0,100133351.66434789,1.0
61.0,12.0,147.0,100224439.66434789,1.0
74.0,16.0,45.0,101450320.66434789,2.0
0.0,0.0,20.0,101513684.66434789,2.0
0.0,0.0,356.0,101501267.66434789,2.0
3.0,3.0,42728.0,97647820.66434789,2.0
34.0,82.0,229.0,97689784.66434789,2.0
11.0,16.0,2792.0,100662623.66434789,2.0
27.0,34.0,152.0,100350430.66434789,2.0
0.0,0.0,148.0,97633023.66434789,2.0
15.0,8.0,120.0,97626164.66434789,2.0
22.0,8.0,26778.0,97568433.66434789,2.0
72.0,50.0,2.0,100338047.66434789,2.0
0.0,0.0,156.0,96708514.66434789,2.0
0.0,0.0,0.0,96837011.66434789,2.0
0.0,0.0,49.0,96929712.66434789,2.0
11.0,6.0,46.0,97079236.66434789,2.0
0.0,0.0,23.0,121750259.66434789,2.0
0.0,0.0,112.0,121621494.66434789,2.0
13.0,10.0,148.0,126891365.66434789,2.0
61.0,9.0,174.0,127203793.66434789,2.0
2.0,0.0,248.0,126783286.66434789,2.0
29.0,18.0,4116.0,120947135.66434789,2.0
1.0,1.0,255.0,121115745.66434789,2.0
29.0,16.0,160.0,121152144.66434789,2.0
2.0,0.0,8.0,121142481.66434789,2.0
0.0,0.0,412.0,120918522.66434789,2.0
6.0,0.0,17.0,121108374.66434789,2.0
35.0,5.0,26.0,131602805.66434789,2.0
0.0,0.0,31.0,132015970.66434789,2.0
37.0,7.0,1507.0,132267685.66434789,2.0
36.0,24.0,90.0,125236209.66434789,2.0
24.0,15.0,136.0,125258626.66434789,2.0
0.0,0.0,1.0,125063418.66434789,2.0
62.0,303.0,3549.0,120291951.66434789,2.0
0.0,0.0,545.0,120705949.66434789,2.0
88.0,79.0,108.0,120676227.66434789,2.0
0.0,0.0,108.0,120282080.66434789,2.0
13.0,0.0,329.0,119904374.66434789,2.0
0.0,0.0,26.0,119914171.66434789,2.0
0.0,0.0,179.0,119989150.66434789,2.0
266.0,23.0,1.0,119939520.66434789,2.0
27.0,17.0,100.0,119141052.66434789,2.0
89.0,29.0,108.0,119637247.66434789,2.0
4.0,1.0,47.0,119169071.66434789,2.0
90.0,66.0,104.0,119664127.66434789,2.0
14.0,0.0,2652.0,119607476.66434789,2.0
1994.0,58.0,112.0,102433507.66434789,2.0
18.0,8.0,23.0,102423232.66434789,2.0
22.0,18.0,308.0,102266021.66434789,2.0
0.0,0.0,66.0,104159908.66434789,2.0
0.0,0.0,8329.0,103924106.66434789,2.0
27.0,39.0,39693.0,104029661.66434789,2.0
12.0,18.0,280.0,101112019.66434789,2.0
