Followers,Following,Bytes of Code,Seconds Since Creation,Stars
0.0,0.0,2733.0,96053253.00509787,0.0
6.0,3.0,15860.0,96047814.00509787,0.0
0.0,0.0,10739.0,96044412.00509787,0.0
0.0,0.0,47.0,96037686.00509787,0.0
8.0,1.0,2279.0,96030653.00509787,0.0
0.0,0.0,3516.0,96036935.00509787,0.0
0.0,1.0,15.0,95985007.00509787,0.0
0.0,1.0,12.0,95980561.00509787,0.0
0.0,0.0,32.0,95977003.00509787,0.0
0.0,0.0,42.0,95975898.00509787,0.0
1.0,0.0,763.0,95975893.00509787,0.0
0.0,0.0,2086.0,95975765.00509787,0.0
5.0,15.0,60.0,95979534.00509787,0.0
2.0,0.0,140.0,97929920.00509787,0.0
0.0,0.0,2268.0,97912153.00509787,0.0
0.0,0.0,3172.0,97912948.00509787,0.0
2.0,1.0,156.0,97860272.00509787,0.0
0.0,0.0,1664.0,97832167.00509787,0.0
10.0,19.0,1273.0,97825368.00509787,0.0
3.0,6.0,4137.0,97825140.00509787,0.0
10.0,13.0,116.0,97827800.00509787,0.0
4.0,3.0,8168.0,97827419.00509787,0.0
16.0,18.0,3490.0,97795485.00509787,0.0
