Followers,Following,Bytes of Code,Seconds Since Creation,Stars
58.0,56.0,22.0,91173509.59016705,0.0
0.0,0.0,1349.0,91079230.59016705,0.0
7.0,12.0,276.0,91322267.59016705,0.0
0.0,0.0,494.0,91008681.59016705,0.0
0.0,0.0,46.0,90968428.59016705,0.0
24.0,2.0,5.0,89302380.59016705,0.0
232.0,135.0,218.0,88859489.59016705,0.0
14.0,67.0,999.0,88843921.59016705,0.0
1.0,1.0,7.0,88819667.59016705,0.0
43.0,6.0,732.0,88968371.59016705,0.0
6.0,3.0,3.0,88899123.59016705,0.0
4.0,5.0,13.0,89972419.59016705,0.0
2.0,0.0,25.0,88933040.59016705,0.0
7.0,2.0,1019.0,88883189.59016705,0.0
34.0,78.0,2493.0,89073569.59016705,0.0
0.0,0.0,36.0,89045392.59016705,0.0
8.0,1.0,8.0,89152011.59016705,0.0
0.0,1.0,44.0,89059591.59016705,0.0
4.0,3.0,13.0,89083903.59016705,0.0
13.0,5.0,18.0,89038064.59016705,0.0
106.0,97.0,3.0,89441704.59016705,0.0
0.0,0.0,835.0,88717116.59016705,0.0
6.0,3.0,35.0,88660138.59016705,0.0
0.0,0.0,1116.0,153811996.59016705,0.0
0.0,0.0,3580.0,152327999.59016705,0.0
0.0,0.0,1843.0,152325952.59016705,0.0
0.0,0.0,15736.0,152475545.59016705,0.0
0.0,0.0,24556.0,152256140.59016705,0.0
0.0,0.0,19604.0,152124673.59016705,0.0
1.0,1.0,3276.0,152771224.59016705,0.0
0.0,0.0,14032.0,153616818.59016705,0.0
2.0,0.0,12692.0,167865367.59016705,0.0
20.0,38.0,124.0,166240383.59016705,0.0
0.0,0.0,1548.0,151671958.59016705,0.0
1.0,0.0,50037.0,151449634.59016705,0.0
82.0,34.0,233.0,151273893.59016705,0.0
0.0,0.0,42424.0,151244997.59016705,0.0
4.0,0.0,2844.0,151522213.59016705,0.0
0.0,0.0,3292.0,150584244.59016705,0.0
0.0,0.0,1584.0,149919646.59016705,0.0
6.0,2.0,939.0,21785843.590167046,0.0
0.0,0.0,13499.0,149814268.59016705,0.0
0.0,0.0,860.0,149740088.59016705,0.0
0.0,0.0,4496.0,149616004.59016705,0.0
0.0,0.0,2612.0,149100437.59016705,0.0
0.0,0.0,3812.0,148973951.59016705,0.0
0.0,0.0,5767.0,150873822.59016705,0.0
0.0,0.0,4084.0,150760159.59016705,0.0
1.0,2.0,4973.0,150971508.59016705,0.0
0.0,0.0,23360.0,148680003.59016705,0.0
13.0,8.0,484.0,148683305.59016705,0.0
0.0,0.0,12892.0,148407675.59016705,0.0
1.0,1.0,1240.0,148411917.59016705,0.0
1.0,0.0,21679.0,143338947.59016705,0.0
0.0,0.0,2376.0,144127177.59016705,0.0
0.0,0.0,3131.0,143627953.59016705,0.0
0.0,0.0,2908.0,148275440.59016705,0.0
1.0,0.0,39620.0,148288086.59016705,0.0
0.0,0.0,268.0,148273776.59016705,0.0
0.0,0.0,144.0,145978707.59016705,0.0
0.0,0.0,39436.0,145830862.59016705,0.0
0.0,0.0,4932.0,147930787.59016705,0.0
0.0,0.0,4728.0,147370043.59016705,0.0
15.0,12.0,49.0,148136854.59016705,0.0
3.0,3.0,9720.0,147438213.59016705,0.0
0.0,0.0,3456.0,147415458.59016705,0.0
0.0,0.0,2988.0,148171378.59016705,0.0
0.0,0.0,15784.0,142684512.59016705,0.0
0.0,0.0,3760.0,142979503.59016705,0.0
2.0,0.0,3012.0,143290158.59016705,0.0
0.0,0.0,29940.0,143158552.59016705,0.0
3.0,1.0,2792.0,143580442.59016705,0.0
0.0,0.0,3167.0,141946526.59016705,0.0
21.0,10.0,168.0,142214034.59016705,0.0
0.0,0.0,3160.0,140996981.59016705,0.0
4.0,6.0,25.0,141193983.59016705,0.0
52.0,1.0,144.0,142637130.59016705,0.0
0.0,0.0,2180.0,140602647.59016705,0.0
3.0,0.0,52076.0,139668032.59016705,0.0
0.0,0.0,2736.0,139829781.59016705,0.0
0.0,0.0,5160.0,133599353.59016705,0.0
0.0,0.0,2652.0,134005164.59016705,0.0
0.0,0.0,2696.0,133261861.59016705,0.0
4.0,0.0,2224.0,139522838.59016705,0.0
0.0,0.0,12644.0,139340234.59016705,0.0
1.0,0.0,2799.0,139008040.59016705,0.0
0.0,0.0,4044.0,139001181.59016705,0.0
0.0,0.0,3620.0,138773647.59016705,0.0
7.0,1.0,276.0,138363708.59016705,0.0
0.0,0.0,93048.0,135053919.59016705,0.0
2.0,0.0,4340.0,134819187.59016705,0.0
15.0,27.0,2200.0,135003224.59016705,0.0
0.0,0.0,50880.0,134919200.59016705,0.0
0.0,0.0,2612.0,133030711.59016705,0.0
9.0,0.0,156.0,132836947.59016705,0.0
0.0,0.0,23528.0,132715438.59016705,0.0
15.0,6.0,124.0,158825402.59016705,0.0
2.0,1.0,14664.0,158446835.59016705,0.0
2.0,1.0,12644.0,156994040.59016705,0.0
0.0,0.0,2628.0,156822272.59016705,0.0
0.0,0.0,8980.0,158880432.59016705,0.0
0.0,0.0,1172.0,159556896.59016705,0.0
0.0,0.0,3002.0,156019047.59016705,0.0
1.0,5.0,24320.0,155912568.59016705,0.0
0.0,1.0,15756.0,155876162.59016705,0.0
0.0,0.0,5248.0,156504200.59016705,0.0
0.0,0.0,7028.0,156329844.59016705,0.0
0.0,0.0,12636.0,156478562.59016705,0.0
0.0,0.0,7816.0,156548452.59016705,0.0
0.0,0.0,2012.0,158561865.59016705,0.0
0.0,0.0,65928.0,158807429.59016705,0.0
5.0,4.0,23900.0,154904106.59016705,0.0
0.0,0.0,13668.0,154824281.59016705,0.0
58.0,24.0,964.0,154657538.59016705,0.0
2.0,0.0,4476.0,155683179.59016705,0.0
1.0,1.0,148256.0,155651639.59016705,0.0
0.0,0.0,36116.0,155326054.59016705,0.0
5.0,9.0,6424.0,155091478.59016705,0.0
0.0,0.0,18468.0,154984273.59016705,0.0
0.0,0.0,3072.0,154789722.59016705,0.0
0.0,0.0,15820.0,154885323.59016705,0.0
0.0,0.0,2480.0,154679049.59016705,0.0
2.0,0.0,2656.0,154681451.59016705,0.0
17.0,20.0,1870.0,154643487.59016705,0.0
2.0,10.0,104.0,155742987.59016705,0.0
0.0,0.0,15825.0,155769013.59016705,0.0
0.0,0.0,23380.0,155764690.59016705,0.0
0.0,0.0,53544.0,155262876.59016705,0.0
0.0,0.0,14924.0,155499498.59016705,0.0
0.0,0.0,9040.0,153993157.59016705,0.0
0.0,0.0,4492.0,154522603.59016705,0.0
0.0,0.0,121.0,170938244.59016705,0.0
0.0,0.0,119.0,171417879.59016705,0.0
15.0,1.0,56.0,21586110.590167046,0.0
40.0,114.0,108.0,173146566.59016705,0.0
3.0,6.0,108.0,173306088.59016705,0.0
24.0,28.0,110.0,21602184.590167046,0.0
1.0,0.0,20056.0,172583262.59016705,0.0
0.0,0.0,20.0,46906476.590167046,0.0
0.0,0.0,1172.0,21589669.590167046,0.0
1.0,0.0,2487.0,175910729.59016705,0.0
1.0,4.0,3.0,21584187.590167046,0.0
1240.0,49.0,112.0,175162734.59016705,0.0
13.0,5.0,23369.0,175028143.59016705,0.0
9.0,6.0,49.0,21584197.590167046,0.0
51.0,4.0,188.0,163207153.59016705,0.0
2.0,2.0,34.0,34019823.590167046,0.0
10.0,9.0,132.0,164090989.59016705,0.0
55.0,47.0,108.0,163445221.59016705,0.0
5.0,3.0,11.0,165636097.59016705,0.0
12.0,2.0,84.0,165520532.59016705,0.0
49.0,17.0,116.0,164513836.59016705,0.0
124.0,0.0,23040.0,164857718.59016705,0.0
1.0,1.0,31136.0,164355104.59016705,0.0
6.0,0.0,236.0,100405901.59016705,1.0
20.0,1.0,145.0,97290320.59016705,1.0
5.0,7.0,286.0,100286517.59016705,1.0
2.0,0.0,45.0,100268532.59016705,1.0
0.0,0.0,18.0,97135053.59016705,1.0
450.0,45.0,132.0,120984610.59016705,1.0
5.0,6.0,140.0,131558451.59016705,1.0
0.0,0.0,8896.0,132095850.59016705,1.0
10.0,3.0,104.0,102823394.59016705,1.0
16.0,7.0,172.0,103989412.59016705,1.0
5.0,9.0,94.0,100942064.59016705,1.0
12.0,7.0,73.0,109278845.59016705,1.0
0.0,0.0,28.0,93415240.59016705,1.0
0.0,0.0,35.0,95543266.59016705,1.0
1.0,0.0,442.0,90473971.59016705,1.0
31.0,4.0,1037.0,90806032.59016705,1.0
4.0,4.0,10.0,92605918.59016705,1.0
5.0,3.0,212.0,99747350.59016705,1.0
36.0,20.0,3768.0,100586937.59016705,1.0
0.0,0.0,397.0,47360347.590167046,1.0
16.0,27.0,140.0,98260749.59016705,1.0
678.0,2.0,152.0,98190918.59016705,1.0
52.0,30.0,0.0,96524363.59016705,2.0
23.0,1.0,93.0,96839612.59016705,2.0
0.0,0.0,240.0,102387959.59016705,2.0
0.0,0.0,637.0,99251001.59016705,2.0
9.0,32.0,560.0,97805846.59016705,2.0
282.0,46.0,6.0,89723104.59016705,2.0
16.0,12.0,7.0,89496148.59016705,2.0
0.0,0.0,20266.0,87901165.59016705,2.0
10.0,25.0,236.0,94845949.59016705,2.0
10.0,11.0,5.0,91046084.59016705,2.0
5.0,2.0,17.0,90974204.59016705,2.0
0.0,0.0,1450.0,89248606.59016705,2.0
2.0,2.0,6296.0,148916781.59016705,2.0
23.0,1.0,312.0,139111643.59016705,2.0
35.0,28.0,104.0,132843064.59016705,2.0
0.0,0.0,73792.0,156896826.59016705,2.0
0.0,0.0,165.0,171684523.59016705,2.0
9.0,0.0,4768.0,170348971.59016705,2.0
1.0,1.0,2308.0,166987542.59016705,2.0
1.0,0.0,152.0,110280457.59016705,2.0
0.0,0.0,29.0,42350194.590167046,2.0
0.0,0.0,4647.0,126159881.59016705,2.0
0.0,0.0,37.0,122427793.59016705,2.0
4.0,0.0,845.0,115687199.59016705,2.0
51.0,8.0,30.0,110155279.59016705,2.0
104.0,33.0,38.0,197345731.59016705,2.0
4.0,1.0,6.0,95920759.59016705,2.0
12.0,17.0,4567.0,93006448.59016705,2.0
