Followers,Following,Bytes of Code,Seconds Since Creation,Stars
10.0,20.0,19384.0,97276592.09858441,0.0
6.0,9.0,1604.0,97612441.09858441,0.0
7.0,3.0,1112.0,97588599.09858441,0.0
28.0,34.0,280.0,97479815.09858441,0.0
78.0,196.0,152.0,97332055.09858441,0.0
0.0,0.0,124.0,97285264.09858441,0.0
0.0,0.0,108.0,100448973.09858441,0.0
0.0,0.0,65256.0,100402551.09858441,0.0
0.0,0.0,5348.0,100364903.09858441,0.0
20.0,0.0,82.0,100329367.09858441,0.0
12.0,1.0,212.0,100325131.09858441,0.0
0.0,1.0,1052.0,100401244.09858441,0.0
3.0,3.0,4484.0,100399847.09858441,0.0
2.0,0.0,136.0,100393948.09858441,0.0
13.0,27.0,152.0,100389628.09858441,0.0
5.0,8.0,168.0,100355768.09858441,0.0
0.0,0.0,164.0,100331703.09858441,0.0
1.0,4.0,132.0,100313401.09858441,0.0
4.0,6.0,1024.0,100191666.09858441,0.0
1.0,2.0,140.0,100192188.09858441,0.0
8.0,5.0,148.0,100426073.09858441,0.0
0.0,0.0,148.0,100427660.09858441,0.0
92.0,31.0,152.0,100427173.09858441,0.0
4.0,7.0,132.0,100343865.09858441,0.0
33.0,8.0,140.0,100205632.09858441,0.0
1.0,4.0,140.0,100216105.09858441,0.0
1.0,1.0,928.0,100127497.09858441,0.0
0.0,0.0,144.0,100124506.09858441,0.0
4.0,2.0,124.0,100122435.09858441,0.0
13.0,27.0,168.0,100040239.09858441,0.0
2.0,5.0,112.0,100033186.09858441,0.0
8.0,17.0,280.0,100150713.09858441,0.0
0.0,0.0,112.0,100057333.09858441,0.0
14.0,123.0,28006.0,99983326.09858441,0.0
0.0,0.0,876.0,100263176.09858441,0.0
0.0,0.0,172.0,100263093.09858441,0.0
2.0,3.0,248.0,100266168.09858441,0.0
29.0,38.0,132.0,100184808.09858441,0.0
4.0,1.0,120.0,100119084.09858441,0.0
0.0,0.0,27.0,100083016.09858441,0.0
0.0,0.0,116.0,100305942.09858441,0.0
2.0,0.0,4604.0,100271033.09858441,0.0
4.0,5.0,2969.0,22819157.098584414,0.0
13.0,27.0,152.0,100051238.09858441,0.0
7.0,24.0,220.0,100275078.09858441,0.0
2.0,0.0,124.0,100208838.09858441,0.0
0.0,0.0,225.0,100214803.09858441,0.0
0.0,0.0,152.0,100134858.09858441,0.0
9.0,6.0,124.0,100130857.09858441,0.0
15.0,3.0,2920.0,100134007.09858441,0.0
2.0,0.0,144.0,100302204.09858441,0.0
5.0,4.0,208.0,100291854.09858441,0.0
0.0,0.0,3328.0,100282254.09858441,0.0
2.0,8.0,1744.0,100283114.09858441,0.0
2.0,0.0,632.0,100227945.09858441,0.0
1.0,0.0,248.0,100227594.09858441,0.0
0.0,0.0,116.0,100112206.09858441,0.0
0.0,0.0,29.0,100115786.09858441,0.0
0.0,0.0,0.0,100110163.09858441,0.0
0.0,1.0,132.0,100031516.09858441,0.0
2.0,0.0,136.0,100018242.09858441,0.0
2.0,0.0,3704.0,100018935.09858441,0.0
2.0,2.0,676.0,97215153.09858441,0.0
0.0,0.0,172.0,97214762.09858441,0.0
1.0,1.0,10326.0,97196862.09858441,0.0
0.0,0.0,112.0,97200700.09858441,0.0
0.0,0.0,21.0,97017871.09858441,0.0
3.0,3.0,0.0,97023026.09858441,0.0
0.0,0.0,0.0,96946874.09858441,0.0
25.0,56.0,484.0,97205409.09858441,0.0
0.0,0.0,0.0,96996138.09858441,0.0
0.0,0.0,151.0,96987336.09858441,0.0
1.0,1.0,24.0,97227489.09858441,0.0
0.0,0.0,148.0,97224301.09858441,0.0
17.0,4.0,252.0,97207000.09858441,0.0
23.0,19.0,144.0,97158339.09858441,0.0
1.0,11.0,148.0,97153228.09858441,0.0
10.0,29.0,0.0,96968455.09858441,0.0
5.0,1.0,0.0,96974064.09858441,0.0
23.0,45.0,0.0,96970598.09858441,0.0
17.0,1.0,0.0,96527997.09858441,0.0
60.0,0.0,0.0,96523287.09858441,0.0
2.0,1.0,0.0,96502683.09858441,0.0
0.0,0.0,0.0,96695515.09858441,0.0
0.0,0.0,34.0,96588888.09858441,0.0
13.0,3.0,8291.0,96565862.09858441,0.0
0.0,3.0,0.0,96559148.09858441,0.0
2.0,0.0,0.0,96566479.09858441,0.0
9.0,4.0,0.0,96541161.09858441,0.0
31.0,4.0,0.0,96525543.09858441,0.0
0.0,1.0,0.0,96509904.09858441,0.0
1.0,0.0,0.0,96473356.09858441,0.0
0.0,2.0,0.0,96478707.09858441,0.0
0.0,0.0,8.0,96474422.09858441,0.0
0.0,0.0,148.0,97226076.09858441,0.0
11.0,2.0,34192.0,96911188.09858441,0.0
0.0,1.0,21.0,96886945.09858441,0.0
12.0,8.0,5147.0,96825438.09858441,0.0
0.0,1.0,340.0,96821889.09858441,0.0
2.0,1.0,0.0,96822547.09858441,0.0
1.0,0.0,0.0,96831499.09858441,0.0
9.0,13.0,79.0,96738074.09858441,0.0
6.0,4.0,0.0,96722375.09858441,0.0
0.0,0.0,0.0,96708571.09858441,0.0
59.0,959.0,3742.0,96715562.09858441,0.0
6.0,7.0,0.0,96862574.09858441,0.0
4.0,24.0,0.0,96790621.09858441,0.0
25.0,11.0,1786.0,96790510.09858441,0.0
19.0,20.0,13.0,96797134.09858441,0.0
0.0,0.0,34.0,96782569.09858441,0.0
32.0,27.0,0.0,96781998.09858441,0.0
3.0,2.0,0.0,96696833.09858441,0.0
0.0,0.0,0.0,96875133.09858441,0.0
0.0,0.0,0.0,96873813.09858441,0.0
5.0,4.0,51.0,96798022.09858441,0.0
19.0,3.0,0.0,96806128.09858441,0.0
3.0,6.0,0.0,96766539.09858441,0.0
1.0,4.0,0.0,96769143.09858441,0.0
0.0,0.0,0.0,96757732.09858441,0.0
8.0,8.0,235.0,96755268.09858441,0.0
10.0,2.0,132.0,96860835.09858441,0.0
19.0,2.0,17475.0,96846805.09858441,0.0
19.0,5.0,0.0,96847456.09858441,0.0
8.0,13.0,395.0,96850532.09858441,0.0
68.0,30.0,44.0,96701284.09858441,0.0
0.0,0.0,7413.0,96407570.09858441,0.0
0.0,0.0,124.0,96324831.09858441,0.0
0.0,1.0,152.0,101392534.09858441,1.0
3.0,1.0,408.0,101911887.09858441,1.0
0.0,1.0,1196.0,101782076.09858441,1.0
55.0,39.0,124.0,101655229.09858441,1.0
2.0,1.0,0.0,96108888.09858441,1.0
16.0,10.0,144.0,98649512.09858441,1.0
42.0,11.0,518.0,96067049.09858441,1.0
2.0,0.0,39.0,96021504.09858441,1.0
59.0,77.0,208.0,99187803.09858441,1.0
0.0,0.0,256.0,99106555.09858441,1.0
21.0,14.0,25.0,97468557.09858441,1.0
4.0,4.0,44.0,97268563.09858441,1.0
1.0,4.0,13168.0,97642402.09858441,1.0
0.0,1.0,140.0,97568185.09858441,1.0
48.0,47.0,160.0,97518867.09858441,1.0
0.0,0.0,168.0,100323477.09858441,1.0
21.0,4.0,424.0,100468559.09858441,1.0
0.0,0.0,132.0,100029977.09858441,1.0
3.0,8.0,0.0,97012387.09858441,1.0
23.0,11.0,0.0,96734805.09858441,1.0
13.0,136.0,0.0,96711789.09858441,1.0
4.0,8.0,0.0,96883301.09858441,1.0
5.0,3.0,0.0,96874252.09858441,1.0
12.0,8.0,0.0,96750015.09858441,1.0
0.0,0.0,0.0,97047775.09858441,1.0
8.0,0.0,1392.0,101412122.09858441,2.0
7.0,0.0,152.0,101636418.09858441,2.0
77.0,0.0,36.0,100447097.09858441,2.0
3.0,0.0,936.0,100265683.09858441,2.0
27.0,10.0,0.0,96400265.09858441,2.0
1259.0,8.0,152.0,97170170.09858441,2.0
1.0,0.0,436.0,121385937.09858441,2.0
0.0,0.0,1420.0,131682052.09858441,2.0
0.0,0.0,1716.0,131830326.09858441,2.0
1.0,0.0,100.0,125308506.09858441,2.0
0.0,0.0,1164.0,120411410.09858441,2.0
0.0,0.0,9560.0,120486035.09858441,2.0
30.0,5.0,414.0,119200411.09858441,2.0
192.0,64.0,4868.0,119220930.09858441,2.0
120.0,1.0,2753.0,102821907.09858441,2.0
1.0,2.0,22161.0,102461032.09858441,2.0
0.0,0.0,62840.0,102221453.09858441,2.0
5.0,0.0,228.0,100868833.09858441,2.0
42.0,24.0,175.0,109291742.09858441,2.0
0.0,0.0,11.0,101158120.09858441,2.0
116.0,4.0,1569.0,105470588.09858441,2.0
35.0,6.0,1584.0,105428881.09858441,2.0
42.0,11.0,9.0,93549911.09858441,2.0
0.0,0.0,18.0,93473878.09858441,2.0
78.0,196.0,20.0,95584046.09858441,2.0
3.0,5.0,17.0,94516798.09858441,2.0
56.0,2.0,26929.0,90523321.09858441,2.0
58.0,54.0,382.0,90636645.09858441,2.0
0.0,0.0,22.0,90494088.09858441,2.0
19.0,0.0,11.0,90808544.09858441,2.0
3.0,2.0,11.0,90792659.09858441,2.0
52.0,75.0,215.0,90722653.09858441,2.0
