Followers,Following,Bytes of Code,Seconds Since Creation,Stars
5.0,0.0,280.0,98506630.59016705,0.0
0.0,0.0,168.0,98508739.59016705,0.0
0.0,0.0,120.0,98503949.59016705,0.0
0.0,0.0,144.0,98507400.59016705,0.0
11.0,7.0,108.0,98469612.59016705,0.0
0.0,0.0,120.0,98421522.59016705,0.0
0.0,0.0,3368.0,98533574.59016705,0.0
0.0,3.0,140.0,98449311.59016705,0.0
3.0,0.0,140.0,98461559.59016705,0.0
0.0,0.0,2.0,98456505.59016705,0.0
5.0,19.0,327.0,98452873.59016705,0.0
0.0,1.0,188.0,98458460.59016705,0.0
0.0,1.0,188784.0,98420163.59016705,0.0
0.0,0.0,4600.0,98387398.59016705,0.0
0.0,0.0,204.0,98386676.59016705,0.0
2.0,0.0,172.0,98386514.59016705,0.0
3.0,2.0,159.0,96063520.59016705,0.0
3.0,2.0,593.0,96062782.59016705,0.0
1.0,0.0,61.0,96069321.59016705,0.0
2.0,4.0,0.0,96067880.59016705,0.0
8.0,4.0,7.0,96070696.59016705,0.0
0.0,1.0,14609.0,96047728.59016705,0.0
6.0,4.0,427.0,96039024.59016705,0.0
0.0,0.0,125.0,96032483.59016705,0.0
1.0,2.0,1.0,95984877.59016705,0.0
11.0,0.0,618809.0,95979011.59016705,0.0
0.0,2.0,5.0,95981673.59016705,0.0
0.0,0.0,30072.0,95978587.59016705,0.0
13.0,31.0,62.0,95985143.59016705,0.0
5.0,0.0,71.0,95977737.59016705,0.0
0.0,0.0,1761.0,95974895.59016705,0.0
1.0,3.0,65.0,95974767.59016705,0.0
0.0,0.0,112.0,97863656.59016705,0.0
0.0,0.0,15376.0,97862908.59016705,0.0
0.0,0.0,108.0,97862731.59016705,0.0
0.0,0.0,4672.0,97796974.59016705,0.0
0.0,0.0,140.0,97795415.59016705,0.0
0.0,0.0,184.0,97797827.59016705,0.0
6.0,0.0,10878.0,97797768.59016705,0.0
1.0,0.0,152.0,97797759.59016705,0.0
0.0,0.0,112.0,97764256.59016705,0.0
0.0,0.0,108.0,97764182.59016705,0.0
2.0,1.0,140.0,97771969.59016705,0.0
0.0,0.0,112.0,97761946.59016705,0.0
0.0,0.0,3312.0,97753056.59016705,0.0
10.0,0.0,76.0,97745890.59016705,0.0
0.0,0.0,1.0,96018997.59016705,0.0
3.0,4.0,8.0,96018411.59016705,0.0
0.0,0.0,1055.0,96014088.59016705,0.0
4.0,4.0,9338.0,96010962.59016705,0.0
249.0,127.0,38.0,96011506.59016705,0.0
0.0,0.0,18.0,96005844.59016705,0.0
1.0,0.0,109.0,95998982.59016705,0.0
2.0,1.0,27.0,95993747.59016705,0.0
0.0,0.0,52.0,95995796.59016705,0.0
16.0,1.0,5.0,95987999.59016705,0.0
0.0,1.0,1.0,95966760.59016705,0.0
10.0,3.0,29566.0,95970910.59016705,0.0
1.0,0.0,1100.0,100755495.59016705,0.0
21.0,14.0,140.0,100746097.59016705,0.0
13.0,1.0,3900.0,100744820.59016705,0.0
0.0,0.0,188.0,100742730.59016705,0.0
0.0,0.0,24256.0,100707237.59016705,0.0
10.0,0.0,136.0,100632036.59016705,0.0
0.0,0.0,3692.0,100636626.59016705,0.0
3.0,8.0,220.0,100637113.59016705,0.0
