Followers,Following,Bytes of Code,Seconds Since Creation,Stars
0.0,0.0,4974.0,96251329.66434789,0.0
2.0,3.0,3754.0,96217055.66434789,0.0
0.0,0.0,0.0,96221247.66434789,0.0
1.0,5.0,119.0,96217803.66434789,0.0
1.0,2.0,0.0,96226691.66434789,0.0
0.0,0.0,14942.0,96174551.66434789,0.0
0.0,0.0,57.0,96171731.66434789,0.0
85.0,7.0,43375.0,96168743.66434789,0.0
4.0,1.0,68.0,96166504.66434789,0.0
0.0,0.0,6083.0,96101182.66434789,0.0
0.0,0.0,0.0,96103614.66434789,0.0
3.0,3.0,5824.0,96083394.66434789,0.0
0.0,0.0,7.0,96083074.66434789,0.0
0.0,0.0,33.0,96082291.66434789,0.0
0.0,0.0,3.0,96261534.66434789,0.0
0.0,0.0,0.0,96246756.66434789,0.0
21.0,19.0,0.0,96249468.66434789,0.0
0.0,0.0,0.0,96209381.66434789,0.0
4.0,0.0,0.0,96197446.66434789,0.0
4.0,0.0,0.0,96196784.66434789,0.0
0.0,2.0,64970.0,96208595.66434789,0.0
1.0,1.0,253.0,96214817.66434789,0.0
49.0,10.0,0.0,96165587.66434789,0.0
13.0,51.0,0.0,96160077.66434789,0.0
0.0,0.0,0.0,96160821.66434789,0.0
0.0,0.0,0.0,96116680.66434789,0.0
0.0,0.0,0.0,96110232.66434789,0.0
0.0,0.0,24.0,96113591.66434789,0.0
0.0,0.0,0.0,96113992.66434789,0.0
35.0,4.0,8805.0,96118733.66434789,0.0
3.0,1.0,0.0,96093103.66434789,0.0
0.0,0.0,639261.0,96091198.66434789,0.0
13.0,12.0,0.0,96098648.66434789,0.0
0.0,2.0,226.0,96065728.66434789,0.0
8.0,9.0,1114.0,96064702.66434789,0.0
104.0,96.0,6.0,96069453.66434789,0.0
13.0,9.0,164.0,97702967.66434789,0.0
17.0,6.0,25.0,97704701.66434789,0.0
0.0,0.0,1372.0,97694684.66434789,0.0
0.0,0.0,7572.0,97694083.66434789,0.0
1.0,1.0,19073.0,97696014.66434789,0.0
0.0,0.0,269632.0,97680697.66434789,0.0
0.0,1.0,49944.0,97670532.66434789,0.0
1.0,0.0,13777.0,97664999.66434789,0.0
1.0,0.0,128.0,97646920.66434789,0.0
5.0,0.0,4380.0,97645693.66434789,0.0
1.0,1.0,148.0,97650027.66434789,0.0
0.0,0.0,4.0,97648649.66434789,0.0
0.0,0.0,20.0,97645084.66434789,0.0
0.0,0.0,132.0,97705383.66434789,0.0
5.0,13.0,148.0,97685798.66434789,0.0
0.0,0.0,128.0,97685629.66434789,0.0
1.0,1.0,0.0,97684310.66434789,0.0
7.0,7.0,1388.0,97689627.66434789,0.0
5.0,7.0,148.0,97684733.66434789,0.0
1.0,0.0,136.0,97675926.66434789,0.0
6.0,8.0,136.0,97678796.66434789,0.0
2.0,2.0,112.0,97657697.66434789,0.0
0.0,0.0,7200.0,97654036.66434789,0.0
9.0,11.0,532.0,97651983.66434789,0.0
0.0,0.0,148.0,97643685.66434789,0.0
0.0,0.0,244.0,97640142.66434789,0.0
0.0,0.0,610.0,97641681.66434789,0.0
0.0,0.0,0.0,21522465.664347887,0.0
0.0,1.0,112.0,98613219.66434789,0.0
1.0,3.0,148.0,98611376.66434789,0.0
1.0,5.0,126.0,98499338.66434789,0.0
0.0,0.0,120.0,98498865.66434789,0.0
1.0,0.0,484.0,98498534.66434789,0.0
0.0,0.0,6.0,98460167.66434789,0.0
17.0,16.0,108.0,98461234.66434789,0.0
10.0,1.0,1207.0,98585778.66434789,0.0
0.0,0.0,0.0,98581424.66434789,0.0
1.0,19.0,1088.0,98590905.66434789,0.0
15.0,5.0,4992.0,98622539.66434789,0.0
0.0,0.0,9668.0,98600542.66434789,0.0
3.0,0.0,29624.0,98602986.66434789,0.0
0.0,0.0,7635.0,98605431.66434789,0.0
1.0,1.0,224.0,98525338.66434789,0.0
9.0,13.0,176.0,98526425.66434789,0.0
0.0,0.0,2731.0,98525022.66434789,0.0
0.0,0.0,89.0,98526366.66434789,0.0
0.0,0.0,148.0,98525903.66434789,0.0
0.0,0.0,14520.0,98456732.66434789,0.0
1.0,0.0,3304.0,98452761.66434789,0.0
0.0,0.0,2526.0,98452253.66434789,0.0
0.0,0.0,93.0,98451235.66434789,0.0
1.0,0.0,3860.0,98408369.66434789,0.0
6.0,3.0,10744.0,98376082.66434789,0.0
2.0,2.0,1618.0,96052251.66434789,0.0
7.0,6.0,8.0,96056270.66434789,0.0
10.0,2.0,167.0,96051272.66434789,0.0
2.0,4.0,13539.0,96051113.66434789,0.0
0.0,0.0,2873.0,96056867.66434789,0.0
0.0,0.0,231.0,96062255.66434789,0.0
0.0,0.0,45.0,96063613.66434789,0.0
19.0,21.0,204.0,96063568.66434789,0.0
6.0,6.0,810.0,96060904.66434789,0.0
7.0,17.0,1.0,96044812.66434789,0.0
2.0,1.0,18799.0,96038322.66434789,0.0
4.0,21.0,6420.0,96036711.66434789,0.0
0.0,0.0,8143.0,96036537.66434789,0.0
21.0,6.0,14.0,96030063.66434789,0.0
2.0,1.0,1.0,96032191.66434789,0.0
4.0,0.0,7.0,95976488.66434789,0.0
2.0,0.0,38.0,95977949.66434789,0.0
0.0,0.0,1669.0,95974998.66434789,0.0
0.0,0.0,14.0,95972192.66434789,0.0
0.0,0.0,3.0,21618738.664347887,0.0
0.0,2.0,35904.0,104313559.66434789,1.0
0.0,0.0,112.0,104301326.66434789,1.0
21.0,5.0,144.0,101519494.66434789,1.0
0.0,0.0,30.0,101444115.66434789,1.0
0.0,0.0,184.0,101450906.66434789,1.0
12.0,15.0,12.0,102052000.66434789,1.0
0.0,0.0,148.0,101939718.66434789,1.0
2.0,0.0,16.0,21970119.664347887,1.0
22.0,4.0,178.0,101378058.66434789,1.0
0.0,2.0,71585.0,101536794.66434789,1.0
3.0,0.0,252.0,97664247.66434789,1.0
2.0,1.0,644.0,97657531.66434789,1.0
2.0,2.0,10.0,98614809.66434789,1.0
0.0,0.0,10.0,98540102.66434789,1.0
1.0,9.0,0.0,98626440.66434789,1.0
1.0,0.0,352.0,98452778.66434789,1.0
33.0,39.0,144.0,96052813.66434789,1.0
10.0,17.0,32.0,96047640.66434789,1.0
5.0,24.0,2858.0,96036501.66434789,1.0
8.0,6.0,120.0,97827006.66434789,1.0
4.0,3.0,132.0,97824522.66434789,1.0
0.0,0.0,148.0,97822755.66434789,1.0
3.0,0.0,148.0,97822554.66434789,1.0
63.0,40.0,182.0,97785807.66434789,1.0
1.0,0.0,1480.0,97752229.66434789,1.0
0.0,0.0,152.0,97749258.66434789,1.0
3.0,5.0,140.0,97743534.66434789,1.0
0.0,0.0,2944.0,97742321.66434789,1.0
0.0,0.0,3.0,96016347.66434789,1.0
52.0,156.0,47.0,99349641.66434789,1.0
14.0,14.0,132.0,100761808.66434789,1.0
0.0,0.0,220.0,99022860.66434789,1.0
24.0,92.0,140.0,99116567.66434789,1.0
0.0,2.0,1000.0,99025808.66434789,1.0
1.0,3.0,160.0,100399843.66434789,1.0
0.0,1.0,35173.0,104338622.66434789,2.0
11.0,15.0,928.0,102868972.66434789,2.0
0.0,0.0,2789.0,101627467.66434789,2.0
3.0,1.0,156.0,101436285.66434789,2.0
0.0,0.0,69.0,97692107.66434789,2.0
1.0,0.0,0.0,98449330.66434789,2.0
33.0,59.0,29.0,95975905.66434789,2.0
1.0,0.0,247121.0,97789656.66434789,2.0
63.0,0.0,0.0,100642556.66434789,2.0
21.0,5.0,106.0,99087922.66434789,2.0
28.0,45.0,132.0,99002183.66434789,2.0
0.0,0.0,4008.0,99099479.66434789,2.0
11.0,5.0,6.0,21567065.664347887,2.0
3.0,0.0,5276.0,97494247.66434789,2.0
2.0,0.0,348.0,97530627.66434789,2.0
8.0,8.0,136.0,97426802.66434789,2.0
12.0,6.0,144.0,97415198.66434789,2.0
0.0,1.0,0.0,96935168.66434789,2.0
1.0,2.0,770.0,96935373.66434789,2.0
67.0,33.0,15.0,97140374.66434789,2.0
0.0,0.0,591.0,96512891.66434789,2.0
1.0,1.0,0.0,96909667.66434789,2.0
0.0,0.0,0.0,96852435.66434789,2.0
0.0,2.0,2963.0,96770365.66434789,2.0
22.0,4.0,25.0,96787077.66434789,2.0
0.0,0.0,302.0,96794867.66434789,2.0
0.0,0.0,30.0,96736360.66434789,2.0
2.0,3.0,26.0,96413202.66434789,2.0
0.0,0.0,1309.0,96416165.66434789,2.0
0.0,0.0,645.0,97038675.66434789,2.0
0.0,0.0,66.0,95835279.66434789,2.0
0.0,0.0,176.0,121711581.66434789,2.0
2.0,0.0,108.0,121737285.66434789,2.0
24.0,5.0,152.0,121735702.66434789,2.0
4.0,13.0,360.0,121648098.66434789,2.0
11.0,5.0,167.0,121539876.66434789,2.0
21.0,23.0,8072.0,121453743.66434789,2.0
0.0,0.0,1016.0,121814699.66434789,2.0
3.0,3.0,136.0,121338259.66434789,2.0
0.0,0.0,14.0,121464185.66434789,2.0
77.0,26.0,3652.0,121557650.66434789,2.0
301.0,9.0,73.0,127069054.66434789,2.0
5.0,0.0,108.0,126895040.66434789,2.0
0.0,0.0,1782.0,126890926.66434789,2.0
10.0,7.0,12.0,126685643.66434789,2.0
